TIME,LATITUDE,LONGITUDE,TYPE,NR-TAC,NR-PCI,NR-CI,NR-ARFCN,CSI-RSRP,CSI-RSRQ,CSI-SINR,SS-RSRP,SS-RSRQ,SS-SINR,TAC,PCI,ECI,EARFCN,BAND_WIDTH,RSSI,RSRP,RSRQ,SINR,CQI,LAC,CI,RXLEV,ARFCN,BSIC,PSC,UARFCN,NID,BID,SID,CDMADBM,CDMAECIO,EVDODBM,EVDOECIO,EVDOSNR
20230113 17:52:44.273,31.026233,121.434096,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:45.269,31.026225,121.43406,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:45.513,31.026225,121.43406,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:46.265,31.026219,121.434027,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:47.260,31.026211,121.433992,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:48.275,31.026203,121.433959,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:49.256,31.026196,121.433921,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:49.709,31.026196,121.433921,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:50.270,31.026186,121.433885,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:51.262,31.026174,121.433852,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:51.823,31.026174,121.433852,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:52.293,31.02616,121.433817,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:53.263,31.026149,121.433781,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:53.966,31.026149,121.433781,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:54.259,31.026139,121.433742,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:55.259,31.026131,121.433703,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:55.777,31.026131,121.433703,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:56.281,31.026122,121.433664,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:57.260,31.02611,121.433627,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:58.081,31.02611,121.433627,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-86,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:58.267,31.0261,121.43359,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-86,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:59.294,31.02609,121.433554,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-86,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:00.300,31.02609,121.433554,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-86,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:00.306,31.026079,121.433515,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-86,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:00.359,31.026079,121.433515,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:01.276,31.026068,121.43348,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:02.265,31.026055,121.433447,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:03.275,31.026044,121.433412,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:04.145,31.026044,121.433412,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-82,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:04.276,31.026036,121.433383,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-82,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:04.681,31.026036,121.433383,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:05.259,31.026035,121.433356,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:06.280,31.026045,121.433335,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:06.825,31.026045,121.433335,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:07.271,31.026058,121.433323,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:08.300,31.026074,121.433319,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:08.931,31.026074,121.433319,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:09.257,31.026093,121.433316,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:10.261,31.026106,121.433309,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:11.096,31.026106,121.433309,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:11.258,31.026125,121.433299,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:12.281,31.026148,121.433295,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:13.223,31.026148,121.433295,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:13.256,31.026171,121.433288,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:14.274,31.026194,121.43328,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:15.276,31.026194,121.43328,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:15.297,31.026218,121.433272,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:15.334,31.026218,121.433272,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:16.279,31.026234,121.433273,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:17.273,31.026256,121.433262,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:17.482,31.026256,121.433262,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:18.278,31.026279,121.43325,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:19.270,31.026298,121.433235,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:19.416,31.026298,121.433235,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-63,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:19.625,31.026298,121.433235,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-60,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:20.269,31.026317,121.433224,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-60,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:21.252,31.026341,121.433219,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-60,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:21.743,31.026341,121.433219,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:22.264,31.026359,121.433227,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:22.866,31.026359,121.433227,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:23.312,31.026369,121.43324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:23.855,31.026369,121.43324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:24.278,31.026371,121.433257,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:25.275,31.026373,121.433276,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:26.057,31.026373,121.433276,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:26.288,31.026375,121.433293,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:27.298,31.026379,121.43331,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:28.215,31.026379,121.43331,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:28.255,31.026388,121.433323,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:29.282,31.026388,121.433323,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:29.301,31.026403,121.433333,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:30.297,31.02642,121.433335,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-66,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:30.297,31.02642,121.433335,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:31.286,31.026438,121.433328,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:32.271,31.026456,121.433319,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:32.516,31.026456,121.433319,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-68,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:33.261,31.026474,121.433309,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-68,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:34.270,31.026495,121.4333,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-68,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:53:34.621,31.026495,121.4333,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:35.267,31.026514,121.433291,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:36.269,31.026533,121.433282,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:53:36.816,31.026533,121.433282,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:37.281,31.026551,121.433273,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:53:37.912,31.026551,121.433273,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:38.268,31.026569,121.433263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:39.000,31.026569,121.433263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:39.276,31.026587,121.433255,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:40.275,31.026606,121.43325,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-65,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:41.160,31.026606,121.43325,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-67,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:41.266,31.026624,121.433253,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-67,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:42.264,31.02664,121.433263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-67,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:53:43.298,31.02664,121.433263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-61,-8,19.2,,,,,,,,,,,,,,,,
